18373	Tradition and Zeitgeist(Ariane Grigoteit)	0	1995
18374	Dennis Oppenheim(texts by Germano Celant; Dennis Oppenheim)	0	1997
18375	The Andy Warhol Diaries(edited by Pat Hackett)	0	1989
18376	Performa, New Visual Art Prformance(Roselee Goldberg)	0	2005
18377	Mainstreams of Modern Art(John Canaday)	2	1981
18378	The Routledge Companion to Aesthetics(edited by Berys Gaut and Dominic McIver Lopes)	2	2002
18379	Foci Interviews with ten International Curators by Carolee Thea(edited by Carolee Thea)	0	2001
18380	კონფლიქტების ანატომია(შოთა მალაშხია)	0	2011
18381	კონფლიქტების ანატომია(შოთა მალაშხია)	0	2011
18369	დემოკრატიული ღირებულებები ქართულ მწერლობასა და ზეპირსიტყვიერებაში (ანთოლოგია)()	0	2011
18359	How Ukraine Became a Market Economy and Democracy(anders Aslund)	0	2009
18360	Women of Steel and Stone: 22 Inspirational Architects, Engineers, and Landscape Designers(Anna M. Lewis)	0	2014
18361	მედიასამართალი (სახელმძღვანელო)(ს. ჯორბენაძე; უ. ბახტაძე; ზ. მაჭარაძე)	0	2014
18362	მედიასამართალი (სახელმძღვანელო)(ს. ჯორბენაძე; უ. ბახტაძე; ზ. მაჭარაძე)	0	2014
18363	მედიასამართალი (სახელმძღვანელო)(ს. ჯორბენაძე; უ. ბახტაძე; ზ. მაჭარაძე)	0	2014
18364	ლიტერატურის თეორია – ქრესტომათია()	0	2009
18365	მოთხრობები(რიუნოსკე აკატაგავა)	0	2011
18366	ოთხმოცდაცამეტი წელი(ვიქტორ ჰიუგო)	0	1987
18367	თანამედროვე ბერძნული პოეზიის ანთოლოგია()	0	2007
18368	მარტოობის ასი წელიწადი(გაბრიელ გარსია მარკესი)	0	1984
18351	What Everyone In The Free World Should Know About Russia(Nanuashvili J.)	0	1973
18343	Molecular Castronomy: Exploring the Science of Flavor(Herve This)	0	2006
18345	Iconoclast: A Neuroscientist Reveals How to Think Differently(Gregory Berns)	0	2010
18346	The End of Money: Counterfeiters, Preachers, Techies, Dreamers and the Coming Cashless Society(David Wolman)	0	2012
18347	Ukraine's Orange Revolution(Andrew Wilson)	0	2005
18348	The Quest: Energy, Security, and the Remaking of the Modern World(Davniel Yergin)	0	2011
18349	Triumph of the City(Edward Glaser)	0	2011
18350	Realizing Freedom: Libertarian Theory, History, and Practice(Tom G. Palmer)	0	2009
18352	Models. Behaving. Badly.(Emanuel Derman)	0	2011
18353	In Their Time: The Greatest Business Leaders of the Twentieth Century(Anthony J. Mayo)	0	2005
18354	The Encyclopedia of the Dog The Definitive Visual Guide(Dr Bruce Fogle; Photography by Tracy Morgan)	0	2007
18355	Endless Forms: Charles Darwin, Natural Science and the Visual Arts(ed.by Diana Donald and Jane Munro)	0	2009
18356	The Forgotten Cure: The Past and Future of Phage Therapy()	0	2012
12695	ნარკომანია, აივ/შიდსი, უსაფრთხო სექსი და რეპროდუქციული ჯანმრთელობა სტუდენტურ ფოკუსში(გეგეჭკორი მ., ნიჟარაძე გ. კაჭკაჭიშვილი ი.)	0	2010
6672	მწერლის ცხოვრება დროში და სიტყვაში(მერაბ ღაღანიძე)	0	2011
18357	The Morality of Capitalism (Wthat Your Professors Won't Tell You)(ed. by Tom G. Palmer)	0	2011
18344	Why Liberty (Your Life. Your Choices. Your Future)(ed. by Tom G. Palmer)	0	2013
18358	სეკულარიზაცია: კონცეპტი და კონტექსტები(რედაქტორები: გიგა ზედანია & მერაბ ღაღანიძე)	0	2009
18020	სეკულარიზაცია: კონცეპტი და კონტექსტები(რედაქტორები: გიგა ზედანია & მერაბ ღაღანიძე)	0	2009
12729	Либерализм: Идеология счастливого человека(Романчук Я.)	0	2007
18342	Lao Zi Says()	3	2009
18338	საქართველო ანტიკურ ხანაში(დევიდ ბრაუნდი)	0	2014
18337	New Approach Japanese Intermediate Course (Listening Comprehension Exercise) + CD(-)	0	0
18336	შიდსის რაინდები(კაჭკაჭიშვილი ი., ნიჟარაძე გ.)	0	2008
18335	სტუდენტური ექსპედიცია თურქეთში (ნარკვევები, ლექსიკონი)()	0	2014
19605	კორეული კომიქსები მე-10(-)		
19606	საქართველოს უზენაესი სასამართლოს ერთგვაროვანი პრაქტიკა სამშენებლო დავებზე(-)		2018
18333	ძველი და ახალი საქართველოს მიჯნაზე(მერაბ ღაღანიძე)	0	2010
18331	გზავნილი "არილის" მკითხველს(მერაბ ღაღანიძე)	0	2009
18332	მწერლის ცხოვრება დროში და სიტყვაში(მერაბ ღაღანიძე)	0	2011
18330	პოლიტიკური სისტემის თეორია და პრაქტიკა(ვაჟა გურგენიძე)	0	2010
18329	დიპლომატიის სამზარეულო(ჩიკვაიძე ა., ჭიპაშვილი  ჰ.)	0	2008
3891	დიპლომატიის სამზარეულო(ჩიკვაიძე ა., ჭიპაშვილი  ჰ.)	0	2008
13627	დიპლომატიის სამზარეულო(ჩიკვაიძე ა., ჭიპაშვილი  ჰ.)	0	2008
18328	International Economics(Krugman P., Obstfeld M.)	9	2011
18325	Product Design and Development(Ulrich K., Eppinger S.)	5	2012
18327	Foundations of Analog and Digital Electronic Circuits(Anant Agarwal and Jeffrey H. Lang)	0	2005
18326	Fluid Mechanics (Course of Theoretical Physics) Vol. 6(L.D.Landau and E.M.Lifshitz)	1	2010
18317	Fluid Mechanics (Course of Theoretical Physics) Vol. 6(L.D.Landau and E.M.Lifshitz)	1	2010
18323	პოლიტიკურ–სამართლებრივი აზროვნების ისტორია, ტომი 1(გურგენიძე ვაჟა)	0	2009
6829	პოლიტიკურ–სამართლებრივი აზროვნების ისტორია, ტომი 1(გურგენიძე ვაჟა)	0	2009
6634	პოლიტიკურ–სამართლებრივი აზროვნების ისტორია, ტომი 1(გურგენიძე ვაჟა)	0	2009
18324	ამერიკული დემოკრატია (აშშ ხელისუფლება და პოლიტიკური პროცესი)(ქენეთ ჯანდა; ჯეფრი მ. ბერი; ჯერი გოლდმენი)	0	1995
18318	The Life of Buddha as Legend and History(Edward J Thomas)	0	2003
18319	Principles of Plasma Electrodynamics(A.F.Alexandrov; L.S.Bogdankevich; A.A.Rukhadze)	0	1984
18321	American Creation (Triumphs and Tragedies at the Founding of the Republic)(Joseph J.Ellis)	0	2007
18322	Planet of Cities(Shlomo Angel)	0	2012
18316	Moral Politics: How Liberals and Conservatives Think(George Lakoff)	2	2002
18320	A First Course in Information Theory(Yeung R.)	0	2002
18313	Judaism, Christianity, and Islam, Volume 1(Peters F.E)	0	1999
18314	Judaism, Christianity, and Islam, Volume 2(Peters F.E.)	0	1999
18315	Judaism, Christianity, and Islam, Volume 3(Peters F.E)	0	1999
18312	ნიკო ნიკოლაძე – 170(მათიაშვილი გ.)	0	2013
18309	მორალიები(პლუტარქოსი)	0	2011
18310	რჩეული ფილოსიფიური შრომები(კიკნაძე ზ.)	0	2012
18311	ხალხური პოეზიის ანთოლოგია(კიკნაძე ზ., მახაური ტ.)	0	2010
18294	Crescents on the Cross: Islamic Visions of Christianity(Lioyd V.J. Ridgeon)	0	2001
18295	World Order(Henry Kissinger)	0	2014
18297	Fundamentals of Wireless Comminicatiom(Tse D., Viswanath P.)	0	2005
18298	Signals & Systems(Oppenheim A., Willsky A.)	2	2014
18299	Fundamentals of Physics(Walker J.)	10	2007
18300	Change by Design(Brow T.)	0	2009
18301	A First Course in Information Theory(Yeung R.)	0	2002
18302	Principles of Plasma Electrodynamics(Alexandrov A.,Bogdankevich L., Rukhadze A.)	0	1984
18303	Principles of the Theory of Solids(Ziman J.)	2	1999
18304	Principles of the Theory of Solids(Ziman J.)	2	1999
18305	Principles of the Theory of Solids(Ziman J.)	2	1999
18306	Statistical Physics - Course of Theoretical Physics V.5(Landau L.D.)	0	1980
18307	Statistical Physics - Course of Theoretical Physics V.5(Landau L.D.)	0	1980
18308	Statistical Physics - Course of Theoretical Physics V.5(Landau L.D.)	0	1980
18296	Codes and Cryptography(Welsh D.)	0	1988
17492	Codes and Cryptography(Welsh D.)	0	1988
18292	ჩინური ენის პრაქტიკული სახელმძღვანელო(დაღუნდარიძე ნ.)	0	2014
18293	ჩინური ენის პრაქტიკული სახელმძღვანელო(დაღუნდარიძე ნ.)	0	2014
18290	ადამიანის უფლებები და სამართლის უზენაესობა(კორკელია კ.)	0	2013
